Datetime,Close,High,Low,Open,Volume,ATM_Strike,EMA_5,EMA_15,Open_Interest
2025-11-28 07:10:00+00:00,26282.46,26235.75,26226.150390625,26235.650390625,0,26250,26232.07096092579,26237.5787303079,294999
2025-11-28 07:15:00+00:00,26260.2163828125,26230.650390625,26204.0,26229.849609375,0,26200,26223.98090103386,26233.856486675664,251374
2025-11-28 07:20:00+00:00,26269.434,26217.69921875,26205.75,26207.75,0,26200,26221.65393402257,26231.749425841204,294830
2025-11-28 07:25:00+00:00,26278.55180859375,26228.75,26211.30078125,26217.150390625,0,26250,26223.13582580672,26231.04319878293,234610
2025-11-28 07:30:00+00:00,26276.8981171875,26227.400390625,26216.099609375,26225.5,0,26200,26223.57362345448,26230.218951278814,169404
2025-11-28 07:35:00+00:00,26272.8901171875,26225.75,26215.19921875,26223.650390625,0,26200,26222.53215521965,26228.997734712717,292929
2025-11-28 07:40:00+00:00,26270.33619140625,26220.75,26212.650390625,26219.849609375,0,26200,26220.988233688106,26227.610566701747,215328
2025-11-28 07:45:00+00:00,26262.2203828125,26224.650390625,26208.44921875,26217.44921875,0,26200,26217.259082875404,26225.38434352028,155007
2025-11-28 07:50:00+00:00,26279.955,26227.5,26203.900390625,26209.75,0,26250,26220.672721916937,26225.64880058025,146982
2025-11-28 07:55:00+00:00,26277.54980859375,26227.30078125,26214.849609375,26226.25,0,26250,26222.148351069627,26225.58015167959,477256
2025-11-28 08:00:00+00:00,26282.2603828125,26234.900390625,26223.099609375,26225.650390625,0,26250,26224.699161129756,26226.10773037589,446452
2025-11-28 08:05:00+00:00,26281.959,26233.19921875,26220.19921875,26230.0,0,26250,26226.299440753173,26226.531764078907,161243
2025-11-28 08:10:00+00:00,26270.1346171875,26229.599609375,26216.25,26228.44921875,0,26200,26223.432700085454,26225.427695912796,252146
2025-11-28 08:15:00+00:00,26258.6625,26218.099609375,26203.05078125,26217.0,0,26200,26217.705133390307,26223.03048392369,149022
2025-11-28 08:20:00+00:00,26264.6745,26212.30078125,26194.0,26206.75,0,26200,26215.886755593543,26221.682923433236,380767
2025-11-28 08:25:00+00:00,26261.2183828125,26214.650390625,26201.75,26212.55078125,0,26200,26213.52476414569,26220.07265566033,290012
2025-11-28 08:30:00+00:00,26266.7293828125,26217.099609375,26206.349609375,26208.599609375,0,26200,26213.7834365138,26219.35117135904,445251
2025-11-28 08:35:00+00:00,26257.6605,26216.19921875,26200.94921875,26214.05078125,0,26200,26210.938957675862,26217.58852493916,215202
2025-11-28 08:40:00+00:00,26253.1515,26208.0,26199.80078125,26204.80078125,0,26200,26207.542638450577,26215.483709321765,370971
2025-11-28 08:45:00+00:00,26254.1026171875,26206.900390625,26195.19921875,26200.94921875,0,26200,26205.59483188372,26213.76064800029,434453
2025-11-28 08:50:00+00:00,26253.50180859375,26201.599609375,26194.900390625,26201.599609375,0,26200,26204.09642438081,26212.178018172133,108924
2025-11-28 08:55:00+00:00,26257.50980859375,26206.099609375,26199.05078125,26200.900390625,0,26200,26204.43081937888,26211.293217072493,365751
2025-11-28 09:00:00+00:00,26263.4728828125,26221.599609375,26201.349609375,26204.94921875,0,26200,26206.63747333592,26211.26291259468,236639
2025-11-28 09:05:00+00:00,26269.3831171875,26222.44921875,26207.650390625,26209.30078125,0,26200,26210.07472180728,26211.97370086409,197764
2025-11-28 09:10:00+00:00,26257.9618828125,26219.05078125,26201.94921875,26216.150390625,0,26200,26208.56674162152,26211.170835912333,112798
2025-11-28 09:15:00+00:00,26258.1615,26209.599609375,26201.900390625,26205.30078125,0,26200,26207.627827747685,26210.49323142329,214962
2025-11-28 09:20:00+00:00,26259.414,26210.150390625,26197.94921875,26205.900390625,0,26200,26207.41855183179,26210.05657749538,434375
2025-11-28 09:25:00+00:00,26261.9698828125,26214.400390625,26204.5,26207.599609375,0,26200,26208.129294971197,26209.993352964702,464442
2025-11-28 09:30:00+00:00,26261.56869140625,26210.55078125,26200.099609375,26209.69921875,0,26200,26208.469660189134,26209.887982672244,165900
2025-11-28 09:35:00+00:00,26258.6625,26213.150390625,26201.55078125,26209.150390625,0,26200,26207.729773459425,26209.43323483821,153418
2025-11-28 09:40:00+00:00,26249.9458828125,26208.150390625,26196.150390625,26204.900390625,0,26200,26204.336776056283,26207.947928139685,458576
2025-11-28 09:45:00+00:00,26251.3471171875,26204.19921875,26194.44921875,26197.44921875,0,26200,26202.540923620854,26206.823089465972,290568
2025-11-28 09:50:00+00:00,26252.1495,26206.0,26191.900390625,26199.25,0,26200,26201.61061574724,26205.93895328273,243929
2025-11-28 09:55:00+00:00,26256.9598828125,26213.650390625,26199.849609375,26200.849609375,0,26200,26202.590670914837,26205.76543177864,244328
2025-12-01 03:45:00+00:00,26337.8713828125,26319.900390625,26272.25,26319.900390625,0,26300,26230.160707693223,26215.70735046256,410636
2025-12-01 03:50:00+00:00,26344.93430859375,26298.69921875,26279.19921875,26285.30078125,0,26300,26250.89034158715,26225.28763282661,268537
2025-12-01 03:55:00+00:00,26336.6188828125,26299.05078125,26279.25,26292.5,0,26300,26261.94382147477,26232.63302637954,238895
2025-12-01 04:00:00+00:00,26352.75069140625,26303.94921875,26284.55078125,26284.75,0,26300,26274.67934452485,26241.07269691022,301281
2025-12-01 04:05:00+00:00,26363.622,26312.5,26293.25,26301.099609375,0,26300,26286.786229683235,26249.813609796445,378490
2025-12-01 04:10:00+00:00,26339.8245,26314.69921875,26281.19921875,26311.349609375,0,26300,26286.940819788822,26254.493158571888,268318
2025-12-01 04:15:00+00:00,26348.3923828125,26297.650390625,26277.69921875,26286.55078125,0,26300,26289.894140275886,26259.65661140665,328691
2025-12-01 04:20:00+00:00,26326.0978828125,26296.0,26270.19921875,26294.30078125,0,26250,26284.446353933927,26261.39338263707,455119
2025-12-01 04:25:00+00:00,26316.8293828125,26277.69921875,26263.94921875,26273.849609375,0,26250,26277.731163039287,26261.756807463687,187904
2025-12-01 04:30:00+00:00,26332.3095,26282.150390625,26264.44921875,26264.44921875,0,26300,26278.404108692863,26264.005956530727,151419
2025-12-01 04:35:00+00:00,26337.97119140625,26290.849609375,26277.599609375,26279.75,0,26300,26280.736202670243,26266.680260792516,269834
2025-12-01 04:40:00+00:00,26337.5191171875,26288.19921875,26279.349609375,26285.900390625,0,26300,26282.140541363497,26268.9638805372,315425
2025-12-01 04:45:00+00:00,26332.3603828125,26288.69921875,26270.5,26283.650390625,0,26300,26281.360621325668,26270.3184931263,406043
2025-12-01 04:50:00+00:00,26329.90430859375,26282.099609375,26275.0,26279.30078125,0,26300,26280.023617342114,26271.197382657385,386754
2025-12-01 04:55:00+00:00,26333.66180859375,26282.55078125,26268.599609375,26278.75,0,26300,26280.38228135308,26272.435160997087,444044
2025-12-01 05:00:00+00:00,26330.40530859375,26289.55078125,26274.94921875,26282.900390625,0,26300,26279.538057360387,26273.11196704433,156853
2025-12-01 05:05:00+00:00,26311.91919140625,26282.599609375,26258.30078125,26277.599609375,0,26250,26272.825501781925,26271.39801999191,148738
2025-12-01 05:10:00+00:00,26311.11680859375,26268.30078125,26258.099609375,26259.75,0,26250,26268.08353764629,26269.7982186648,408964
2025-12-01 05:15:00+00:00,26301.89919140625,26259.650390625,26247.44921875,26259.44921875,0,26250,26261.855821972524,26267.24849015982,485206
2025-12-01 05:20:00+00:00,26282.10969140625,26251.44921875,26229.349609375,26250.900390625,0,26250,26251.12067819002,26262.54872771797,319653
2025-12-01 05:25:00+00:00,26291.4271171875,26241.650390625,26229.849609375,26230.5,0,26250,26247.063525043348,26259.598789096974,117342
2025-12-01 05:30:00+00:00,26280.2563828125,26240.55078125,26224.55078125,26239.5,0,26250,26240.642610445568,26255.6240381161,305244
2025-12-01 05:35:00+00:00,26278.2523828125,26235.650390625,26224.75,26228.25,0,26250,26235.695334047046,26251.89613100784,493719
2025-12-01 05:40:00+00:00,26294.88519140625,26244.150390625,26225.44921875,26225.5,0,26250,26237.930352906365,26250.709163459986,137329
2025-12-01 05:45:00+00:00,26290.5268828125,26247.099609375,26236.75,26242.599609375,0,26250,26237.97049568758,26249.12686568373,270107
2025-12-01 05:50:00+00:00,26298.64269140625,26249.19921875,26237.44921875,26238.55078125,0,26250,26240.697127333387,26248.754806301396,296267
2025-12-01 05:55:00+00:00,26299.995,26250.94921875,26241.650390625,26246.5,0,26250,26242.96475155559,26248.59795551372,456607
2025-12-01 06:00:00+00:00,26311.7685,26261.900390625,26245.650390625,26248.349609375,0,26250,26248.39316770373,26249.929461074506,297294
2025-12-01 06:05:00+00:00,26310.11480859375,26260.69921875,26250.05078125,26260.150390625,0,26250,26251.461981594155,26250.88822961207,368206
2025-12-01 06:10:00+00:00,26264.1735,26261.650390625,26208.150390625,26258.849609375,0,26200,26238.224654396105,26245.99595091056,353687
2025-12-01 06:15:00+00:00,26243.03169140625,26212.349609375,26180.44921875,26212.349609375,0,26200,26222.366566472407,26239.077755874867,151504
2025-12-01 06:20:00+00:00,26255.1046171875,26209.30078125,26182.0,26191.25,0,26200,26215.81078389828,26234.53043873426,359720
2025-12-01 06:25:00+00:00,26265.02480859375,26217.400390625,26199.5,26203.099609375,0,26200,26214.74039239052,26231.789085064356,233242
2025-12-01 06:30:00+00:00,26250.1455,26216.849609375,26196.849609375,26213.150390625,0,26200,26209.076928260347,26227.53419943131,165710
2025-12-01 06:35:00+00:00,26227.0995,26197.55078125,26174.75,26197.55078125,0,26150,26197.63461884023,26220.9361745024,331957
2025-12-01 06:40:00+00:00,26228.00169140625,26183.650390625,26168.900390625,26175.80078125,0,26200,26190.30654276849,26215.27545151772,214523
2025-12-01 06:45:00+00:00,26222.74119140625,26177.5,26167.05078125,26175.900390625,0,26150,26183.671158720663,26209.66606890613,208531
2025-12-01 06:50:00+00:00,26234.3131171875,26182.30078125,26161.150390625,26170.599609375,0,26200,26183.097178730444,26206.20146263661,411150
2025-12-01 06:55:00+00:00,26240.9278828125,26188.55078125,26176.75,26181.44921875,0,26200,26184.915046236965,26203.995127463288,494923
2025-12-01 07:00:00+00:00,26213.17130859375,26188.25,26157.25,26188.25,0,26150,26176.89323394965,26198.601937702253,394925
2025-12-01 07:05:00+00:00,26211.5685,26167.900390625,26154.94921875,26162.849609375,0,26150,26171.012155966437,26193.682945489472,270048
2025-12-01 07:10:00+00:00,26217.2791171875,26169.900390625,26149.849609375,26159.75,0,26150,26168.99117689429,26190.09122964704,224446
2025-12-01 07:15:00+00:00,26209.66430859375,26170.69921875,26151.849609375,26164.599609375,0,26150,26165.110654387863,26185.99852711303,385453
2025-12-01 07:20:00+00:00,26231.20730859375,26180.349609375,26157.849609375,26159.55078125,0,26200,26169.690306050245,26185.10491239578,395973
2025-12-01 07:25:00+00:00,26237.3191171875,26188.5,26168.099609375,26179.30078125,0,26200,26174.776610283498,26185.085450690058,446461
2025-12-01 07:30:00+00:00,26232.3091171875,26186.400390625,26167.69921875,26185.94921875,0,26200,26176.500813105667,26184.44342169755,411572
2025-12-01 07:35:00+00:00,26227.95080859375,26184.30078125,26172.150390625,26180.900390625,0,26200,26176.20041186211,26183.337945157236,290032
2025-12-01 07:40:00+00:00,26239.3231171875,26187.55078125,26174.19921875,26175.5,0,26200,26179.783347491408,26183.78935435633,383135
2025-12-01 07:45:00+00:00,26247.54069140625,26195.650390625,26185.150390625,26187.05078125,0,26200,26184.905695202608,26185.209483889917,146689
2025-12-01 07:50:00+00:00,26227.8001171875,26195.19921875,26173.0,26195.19921875,0,26200,26181.753536385077,26183.989450747424,396358
2025-12-01 07:55:00+00:00,26225.94680859375,26177.55078125,26169.099609375,26176.150390625,0,26150,26179.03556071505,26182.69072057587,187312
2025-12-01 08:00:00+00:00,26218.18130859375,26177.44921875,26164.650390625,26174.25,0,26150,26174.6402436017,26180.58558167576,305666
2025-12-01 08:05:00+00:00,26238.0706171875,26189.849609375,26164.69921875,26166.69921875,0,26200,26178.326568651137,26181.22478631004,140701
2025-12-01 08:10:00+00:00,26243.28219140625,26198.25,26178.80078125,26186.150390625,0,26200,26182.517842642425,26182.43423684941,443149
2025-12-01 08:15:00+00:00,26247.1395,26196.650390625,26181.75,26192.75,0,26200,26186.595228428283,26183.973707243236,484024
2025-12-01 08:20:00+00:00,26243.0806171875,26196.30078125,26185.25,26195.25,0,26200,26187.96322520219,26184.81439618158,229657
2025-12-01 08:25:00+00:00,26235.366,26191.55078125,26180.05078125,26191.349609375,0,26200,26186.308816801466,26184.587596658883,470136
2025-12-01 08:30:00+00:00,26273.59269140625,26221.400390625,26182.25,26182.25,0,26200,26197.922674742644,26189.157945904648,214240
2025-12-01 08:35:00+00:00,26264.77430859375,26228.94921875,26209.5,26221.400390625,0,26200,26202.73165295343,26192.05690383844,337323
2025-12-01 08:40:00+00:00,26266.27730859375,26215.599609375,26201.599609375,26212.099609375,0,26200,26206.43763842729,26194.78099203051,352833
2025-12-01 08:45:00+00:00,26258.31219140625,26217.599609375,26202.80078125,26214.55078125,0,26200,26206.258555826527,26196.170916854822,202515
2025-12-01 08:50:00+00:00,26257.911,26212.80078125,26199.30078125,26206.44921875,0,26200,26206.00570388435,26197.33705224797,385018
2025-12-01 08:55:00+00:00,26259.31419140625,26212.44921875,26201.0,26206.69921875,0,26200,26206.303932797902,26198.532469545095,233112
2025-12-01 09:00:00+00:00,26249.3431171875,26207.5,26190.5,26206.5,0,26200,26203.18569478194,26198.334563195716,146660
2025-12-01 09:05:00+00:00,26235.21530859375,26200.80078125,26182.400390625,26197.94921875,0,26200,26196.406999646293,26196.398943968125,392979
2025-12-01 09:10:00+00:00,26224.845,26187.69921875,26171.55078125,26183.400390625,0,26150,26188.437999764195,26193.41157597211,261207
2025-12-01 09:15:00+00:00,26226.5476171875,26177.349609375,26169.849609375,26173.849609375,0,26150,26183.691739426133,26191.010031319347,346206
2025-12-01 09:20:00+00:00,26192.7301171875,26175.44921875,26139.349609375,26175.19921875,0,26150,26169.27756586742,26184.68992974818,347129
2025-12-01 09:25:00+00:00,26194.2331171875,26147.69921875,26124.80078125,26144.25,0,26150,26160.16811682828,26179.347340873406,134088
2025-12-01 09:30:00+00:00,26232.9118828125,26180.55078125,26137.400390625,26147.19921875,0,26200,26166.96233830219,26179.49777092048,430478
2025-12-01 09:35:00+00:00,26230.6573828125,26181.849609375,26171.75,26180.900390625,0,26200,26170.7418192848,26179.34814721167,152725
2025-12-01 09:40:00+00:00,26231.859,26189.150390625,26175.94921875,26179.0,0,26200,26173.661212856536,26179.36712881021,162603
2025-12-01 09:45:00+00:00,26231.75919140625,26179.94921875,26170.69921875,26179.650390625,0,26200,26175.57427211269,26179.37128653706,457826
2025-12-01 09:50:00+00:00,26233.362,26182.150390625,26173.69921875,26178.849609375,0,26200,26177.38284807513,26179.57487571993,179029
2025-12-01 09:55:00+00:00,26228.3011171875,26185.05078125,26166.94921875,26181.75,0,26200,26176.904971633423,26179.121668598687,162717
2025-12-02 03:45:00+00:00,26193.783,26150.650390625,26096.05078125,26096.05078125,0,26150,26165.10331442228,26174.418960023853,322789
2025-12-02 03:50:00+00:00,26196.2371171875,26154.599609375,26137.19921875,26141.55078125,0,26150,26158.05194919819,26170.610242364623,478411
2025-12-02 03:55:00+00:00,26182.459617187502,26151.150390625,26129.099609375,26144.44921875,0,26150,26148.76770571546,26165.558864412797,495300
2025-12-02 04:00:00+00:00,26167.13019140625,26133.25,26112.55078125,26131.25,0,26100,26137.47860068531,26159.22655518932,413126
2025-12-02 04:05:00+00:00,26161.06730859375,26121.44921875,26106.75,26115.099609375,0,26100,26127.93560358188,26152.929436962528,467189
2025-12-02 04:10:00+00:00,26131.4593828125,26114.849609375,26078.900390625,26109.150390625,0,26100,26111.723996137924,26143.72585499846,399695
2025-12-02 04:15:00+00:00,26124.79569140625,26094.349609375,26070.900390625,26078.75,0,26050,26098.69946096695,26134.84142195178,375137
2025-12-02 04:20:00+00:00,26128.8526171875,26079.0,26068.69921875,26071.849609375,0,26100,26091.366046894636,26127.57364655156,394925
2025-12-02 04:25:00+00:00,26127.24980859375,26087.80078125,26072.650390625,26076.69921875,0,26100,26085.94390105476,26121.01439190449,445823
2025-12-02 04:30:00+00:00,26132.6101171875,26081.44921875,26066.30078125,26075.30078125,0,26100,26084.112340286505,26115.943745260174,499058
2025-12-02 04:35:00+00:00,26125.3456171875,26082.400390625,26069.599609375,26080.349609375,0,26050,26080.47463310767,26110.600679446405,139524
2025-12-02 04:40:00+00:00,26110.816617187502,26073.05078125,26055.650390625,26073.05078125,0,26050,26073.21616165512,26104.112996859352,225237
2025-12-02 04:45:00+00:00,26114.6758828125,26063.80078125,26047.099609375,26058.900390625,0,26050,26069.66103485341,26098.917719908182,461128
2025-12-02 04:50:00+00:00,26123.24180859375,26075.650390625,26062.0,26062.650390625,0,26050,26070.140559693944,26095.44045609153,488270
2025-12-02 04:55:00+00:00,26130.9583828125,26080.69921875,26067.80078125,26070.150390625,0,26100,26073.02730021263,26093.360496736343,276700
2025-12-02 05:00:00+00:00,26139.1231171875,26088.25,26074.0,26078.599609375,0,26100,26077.66793972509,26092.55908698805,466419
2025-12-02 05:05:00+00:00,26135.26580859375,26091.599609375,26082.05078125,26086.30078125,0,26100,26079.47849627506,26091.37665228642,449234
2025-12-02 05:10:00+00:00,26126.79969140625,26094.349609375,26073.900390625,26083.150390625,0,26050,26077.86912772504,26089.285869578744,204992
2025-12-02 05:15:00+00:00,26129.25380859375,26077.099609375,26069.650390625,26074.849609375,0,26100,26077.61262160836,26087.76258705328,435669
2025-12-02 05:20:00+00:00,26144.33469140625,26099.599609375,26074.900390625,26076.599609375,0,26100,26082.45854461391,26088.311062499743,414367
2025-12-02 05:25:00+00:00,26150.3956171875,26098.650390625,26088.5,26092.0,0,26100,26087.705435992608,26089.547082031026,138023
2025-12-02 05:30:00+00:00,26150.2468828125,26100.5,26083.849609375,26098.400390625,0,26100,26091.15388441174,26090.6100444334,187974
2025-12-02 05:35:00+00:00,26148.9435,26100.30078125,26091.25,26097.650390625,0,26100,26093.01925627449,26091.377538879224,451799
2025-12-02 05:40:00+00:00,26132.9115,26097.099609375,26079.30078125,26096.5,0,26100,26088.929504183,26090.04909651932,193473
2025-12-02 05:45:00+00:00,26133.3616171875,26085.30078125,26074.55078125,26080.55078125,0,26100,26086.352742372,26088.942861798158,291879
2025-12-02 05:50:00+00:00,26134.2148828125,26082.44921875,26070.0,26081.099609375,0,26100,26084.91875533133,26088.081351729637,164030
2025-12-02 05:55:00+00:00,26120.53719140625,26084.650390625,26067.55078125,26082.30078125,0,26050,26079.41263376256,26085.621231591555,357445
2025-12-02 06:00:00+00:00,26118.8326171875,26069.69921875,26065.69921875,26068.19921875,0,26050,26075.174828758376,26083.25597998636,124872
2025-12-02 06:05:00+00:00,26123.993308593752,26074.44921875,26063.900390625,26067.0,0,26050,26074.06642229725,26081.83018365994,300516
2025-12-02 06:10:00+00:00,26115.4273828125,26072.099609375,26062.30078125,26071.55078125,0,26050,26070.477875281504,26079.514008358696,342644
2025-12-02 06:15:00+00:00,26121.1888828125,26069.75,26059.0,26063.30078125,0,26050,26070.00217727101,26078.206104970108,200277
2025-12-02 06:20:00+00:00,26105.3565,26069.599609375,26049.349609375,26068.650390625,0,26050,26064.41811818067,26075.086591848845,357357
2025-12-02 06:25:00+00:00,26105.8575,26054.849609375,26045.44921875,26053.30078125,0,26050,26060.862078787115,26072.41951786774,403299
2025-12-02 06:30:00+00:00,26104.5541171875,26058.349609375,26041.05078125,26054.0,0,26050,26058.05779210808,26069.923230478023,309327
2025-12-02 06:35:00+00:00,26106.95930859375,26058.80078125,26041.900390625,26052.099609375,0,26050,26056.988397863723,26068.039027840143,480718
2025-12-02 06:40:00+00:00,26103.6538828125,26059.5,26047.19921875,26054.55078125,0,26050,26055.175858992487,26065.97799701638,457736
2025-12-02 06:45:00+00:00,26108.5621171875,26060.80078125,26047.650390625,26051.75,0,26050,26055.60031224499,26064.78689973308,464819
2025-12-02 06:50:00+00:00,26117.13,26067.05078125,26054.05078125,26057.599609375,0,26050,26058.733541496666,26064.813537266447,302717
2025-12-02 06:55:00+00:00,26118.5821171875,26066.69921875,26058.849609375,26064.75,0,26050,26061.305433914444,26065.01799745189,418824
2025-12-02 07:00:00+00:00,26125.8975,26075.349609375,26063.05078125,26066.349609375,0,26050,26065.45362260963,26066.109497770405,143301
2025-12-02 07:05:00+00:00,26124.4453828125,26085.099609375,26070.05078125,26073.75,0,26050,26067.73600882309,26066.883408205354,231953
2025-12-02 07:10:00+00:00,26112.72080859375,26073.650390625,26059.55078125,26072.0,0,26050,26065.35720900706,26066.09793335156,283514
2025-12-02 07:15:00+00:00,26101.49919140625,26061.80078125,26049.400390625,26060.94921875,0,26050,26060.038269546378,26064.01074051074,405661
2025-12-02 07:20:00+00:00,26095.98819140625,26051.69921875,26043.900390625,26050.150390625,0,26050,26054.658976572588,26061.496946775023,289762
2025-12-02 07:25:00+00:00,26093.2816171875,26045.400390625,26036.349609375,26043.849609375,0,26050,26050.172390631727,26058.95973077189,433534
2025-12-02 07:30:00+00:00,26095.3873828125,26043.30078125,26036.900390625,26041.150390625,0,26050,26047.88185417115,26057.002362081657,267113
2025-12-02 07:35:00+00:00,26103.603,26052.650390625,26032.05078125,26043.05078125,0,26050,26049.087902780768,26056.31456682145,361768
2025-12-02 07:40:00+00:00,26087.8723828125,26051.349609375,26034.55078125,26050.94921875,0,26050,26044.65886227052,26053.75034362502,274965
2025-12-02 07:45:00+00:00,26087.07,26036.900390625,26031.30078125,26035.400390625,0,26050,26041.43924151368,26051.40655067189,349481
2025-12-02 07:50:00+00:00,26097.8415,26046.80078125,26030.0,26034.94921875,0,26050,26042.876161009124,26050.699481837903,179150
2025-12-02 07:55:00+00:00,26087.42030859375,26046.400390625,26034.650390625,26046.05078125,0,26050,26040.36731046442,26048.78074778004,295251
2025-12-02 08:00:00+00:00,26092.6318828125,26041.19921875,26033.849609375,26035.25,0,26050,26040.428467392947,26047.75200196378,477865
2025-12-02 08:05:00+00:00,26087.3713828125,26044.05078125,26028.849609375,26040.650390625,0,26050,26038.719238678637,26046.19559937456,168215
2025-12-02 08:10:00+00:00,26088.72369140625,26037.900390625,26031.44921875,26035.0,0,26050,26038.02962266076,26045.002448280866,184881
2025-12-02 08:15:00+00:00,26093.583,26045.75,26028.94921875,26037.349609375,0,26050,26039.18641510717,26044.564642245758,137130
2025-12-02 08:20:00+00:00,26094.68480859375,26049.75,26040.0,26041.25,0,26050,26040.324146529783,26044.31901313691,348979
2025-12-02 08:25:00+00:00,26111.5681171875,26060.150390625,26037.900390625,26042.5,0,26050,26046.69917060319,26046.210288838545,120129
2025-12-02 08:30:00+00:00,26106.95930859375,26060.099609375,26040.400390625,26059.0,0,26050,26049.415983527128,26047.290203905603,178075
2025-12-02 08:35:00+00:00,26111.0671171875,26061.650390625,26036.900390625,26054.25,0,26050,26052.59372860142,26048.74758076115,186731
2025-12-02 08:40:00+00:00,26097.1408828125,26061.19921875,26044.900390625,26059.0,0,26050,26050.079412817617,26048.28548082226,346406
2025-12-02 08:45:00+00:00,26095.086,26046.75,26038.0,26045.599609375,0,26050,26047.71960854508,26047.62479571948,160752
2025-12-02 08:50:00+00:00,26083.91330859375,26046.55078125,26031.30078125,26044.0,0,26050,26042.429608821723,26045.65289742641,355038
2025-12-02 08:55:00+00:00,26093.48319140625,26045.849609375,26031.55078125,26031.849609375,0,26050,26042.08653608949,26045.12133407624,255753
2025-12-02 09:00:00+00:00,26090.2756171875,26042.0,26032.55078125,26041.55078125,0,26050,26040.79076364299,26044.256069660456,438216
2025-12-02 09:05:00+00:00,26065.12580859375,26043.099609375,26002.55078125,26039.19921875,0,26000,26031.560378887,26040.36151212477,100705
2025-12-02 09:10:00+00:00,26062.02,26015.900390625,26005.94921875,26014.75,0,26000,26024.373585924663,26036.56632310918,180607
2025-12-02 09:15:00+00:00,26070.0868828125,26018.05078125,26005.30078125,26010.0,0,26000,26022.265984366448,26034.25188037678,110552
2025-12-02 09:20:00+00:00,26063.62280859375,26027.05078125,26009.849609375,26017.55078125,0,26000,26018.710526035968,26031.42034650156,288022
2025-12-02 09:25:00+00:00,26061.11780859375,26013.5,25999.099609375,26010.69921875,0,26000,26015.50688714898,26028.630254360734,346014
2025-12-02 09:30:00+00:00,26075.64680859375,26028.30078125,26008.5,26011.150390625,0,26000,26018.204461224323,26028.00142373752,491163
2025-12-02 09:35:00+00:00,26078.5021171875,26030.150390625,26017.19921875,26025.400390625,0,26050,26020.952713732884,26027.80739811408,213718
2025-12-02 09:40:00+00:00,26088.8235,26040.0,26025.05078125,26026.55078125,0,26050,26026.218475821923,26028.92522334982,488705
2025-12-02 09:45:00+00:00,26090.67680859375,26041.150390625,26027.80078125,26036.400390625,0,26050,26030.34552033962,26030.13452160297,188372
2025-12-02 09:50:00+00:00,26103.00219140625,26052.349609375,26037.55078125,26038.44921875,0,26050,26037.197143768084,26032.73025523072,317953
2025-12-02 09:55:00+00:00,26109.114,26060.30078125,26051.25,26051.650390625,0,26050,26043.79809584539,26035.76397332688,380061
2025-12-03 03:45:00+00:00,26083.7626171875,26062.650390625,26004.900390625,26004.900390625,0,26050,26039.7651368136,26035.25587900477,143562
2025-12-03 03:50:00+00:00,26060.8183828125,26031.25,26008.05078125,26031.25,0,26000,26029.44368495907,26031.948991785423,290272
2025-12-03 03:55:00+00:00,26013.924,26011.900390625,25954.75,26007.75,0,25950,26006.962456639383,26023.205367812247,494287
2025-12-03 04:00:00+00:00,25985.21630859375,25976.5,25932.94921875,25963.05078125,0,25950,25982.42484088459,26011.97339800759,482376
2025-12-03 04:05:00+00:00,25977.00069140625,25943.19921875,25923.69921875,25933.55078125,0,25950,25963.33335746473,26001.12052208477,441177
2025-12-03 04:10:00+00:00,25995.888,25948.849609375,25922.05078125,25923.650390625,0,25950,25956.888904976488,25993.98045682417,204841
2025-12-03 04:15:00+00:00,25991.78019140625,25949.900390625,25933.05078125,25943.900390625,0,25950,25951.22606685933,25987.220448549277,475229
2025-12-03 04:20:00+00:00,25993.98380859375,25945.75,25924.30078125,25941.0,0,25950,25948.18391436456,25981.580343652487,245331
2025-12-03 04:25:00+00:00,26002.8511171875,25952.80078125,25938.0,25942.5,0,25950,25949.10568249304,25977.75145303968,159117
2025-12-03 04:30:00+00:00,25963.5226171875,25952.75,25910.75,25951.55078125,0,25900,25936.63686124536,25969.494923753467,368143
2025-12-03 04:35:00+00:00,25959.5146171875,25915.849609375,25898.19921875,25912.69921875,0,25900,25926.99098041357,25961.770460628035,143156
2025-12-03 04:40:00+00:00,25979.95580859375,25931.25,25907.150390625,25908.44921875,0,25950,25927.36052340072,25957.56160422141,189852
2025-12-03 04:45:00+00:00,25964.2741171875,25930.25,25905.599609375,25928.19921875,0,25900,25922.390088517142,25951.92255603748,116446
2025-12-03 04:50:00+00:00,25978.95380859375,25933.94921875,25909.44921875,25912.44921875,0,25950,25923.9599288031,25948.81968770467,415605
2025-12-03 04:55:00+00:00,25975.99869140625,25939.900390625,25922.099609375,25925.150390625,0,25900,25924.02341607707,25945.73602556971,412332
2025-12-03 05:00:00+00:00,25979.906882812502,25930.5,25916.30078125,25922.94921875,0,25950,25925.36587113472,25943.525370029747,235478
2025-12-03 05:05:00+00:00,25964.92580859375,25930.650390625,25910.400390625,25927.25,0,25900,25921.277117214813,25939.722149947906,185028
2025-12-03 05:10:00+00:00,25957.6123828125,25913.349609375,25897.099609375,25913.25,0,25900,25916.11833855988,25935.48197886067,317573
2025-12-03 05:15:00+00:00,25960.818,25917.05078125,25901.900390625,25904.400390625,0,25900,25913.74555903992,25932.171731503084,377577
2025-12-03 05:20:00+00:00,25970.98869140625,25922.150390625,25904.69921875,25907.75,0,25900,25915.547169568283,25930.54406389332,134660
